,panel_name,loan_amount,actualshare,expectedshare,delta
47,CENTURY B&TC,6370,0.003412645646840999,0.0017055326180802778,0.0017071130287607211
48,CHARLES SCHWAB BK,1423,0.000762353964749567,0.001003755031460721,-0.000241401066711154
49,CHELSEA BK,600,0.00032144229012631074,7.489277777992837e-05,0.0002465495123463824
50,CITIBANK NA,11954,0.0064042018936165315,0.01135826134646508,-0.004954059452848549
51,CITIZENS BK NA,16191,0.008674120199058496,0.012826020293344636,-0.00415190009428614
52,"CITIZENS BK, NA",10663,0.0057125652326947525,0.00452287860147511,0.0011896866312196422
53,CITY NB,353,0.00018911521402431282,0.00010221687155900815,8.689834246530467e-05
54,CITY OF BOSTON CU,4106,0.0021997367387643863,0.0021022463753028967,9.749036346148963e-05
55,CLINTON SVG BK,231,0.00012375528169862964,0.00061577731187902,-0.0004920220301803904
56,COASTAL HERITAGE BK,622,0.00033322850743094213,0.0011275765949101439,-0.0007943480874792017
57,COASTWAY CMNTY BK,2788,0.001493635174786924,0.0007983099306916602,0.0006953252440952638
58,COLE TAYLOR BK,225,0.00012054085879736654,0.0005646165644968756,-0.000444075705699509
59,COLONIAL FSB,1750,0.0009375400128684064,0.0011092500967851836,-0.00017171008391677722
60,COMMERCE B&TC,2843,0.0015231007180485025,0.0013368927542745815,0.000186207963773921
61,COMMONWEALTH CO-OP BK,3932,0.0021065184746277563,0.0008866642275510077,0.0012198542470767486
62,"COMMONWEALTH MORTGAGE, LLC",2441,0.0013077343836638742,0.003492078471449391,-0.0021843440877855167
63,CONNECTICUT HOME MORTGAGE,373,0.0001998299570285232,1.2572221834535122e-05,0.00018725773519398807
64,COOPERATIVE BK,2000,0.001071474300421036,0.002645014127097037,-0.0015735398266760012
65,CROSSCOUNTRY MORTGAGE INC.,819,0.0004387687260224142,0.001486643435432678,-0.0010478747094102637
66,CUSTOMERS BK,3850,0.002062588028310494,0.00041762096107783104,0.0016449670672326628
67,DEAN CO-OP BK,325,0.00017411457381841833,0.0017722299114465703,-0.001598115337628152
68,DEDHAM INST FOR SVG,6790,0.0036376552499294166,0.007534230881861673,-0.0038965756319322567
69,DIGITAL FCU,22118,0.011849434288356235,0.005117312779476917,0.006732121508879319
70,DISCOVER HOME LOANS,352,0.0001885794768741023,0.000653459102980865,-0.00046487962610676275
71,DITECH FINANCIAL LLC,6597,0.0035342579799387867,0.003690095324643539,-0.0001558373447047524
72,DITECH MORTGAGE CORP,835,0.00044734052042578245,0.0005038479194298091,-5.6507399004026616e-05
73,"DREW MORTGAGE ASSOCIATES, INC.",1450,0.000776818867805251,0.0005486615256916057,0.00022815734211364535
74,"E MORTGAGE MANAGEMENT, LLC",461,0.00024697482624704876,0.0006297619469848412,-0.0003827871207377924
75,EAGLE BK,1245,0.0006669927520120948,0.00039538852995573364,0.00027160422205636114
76,EAST BOSTON SAVINGS BANK,27320,0.01463633894375135,0.006408380569838657,0.008227958373912693
77,EAST BOSTON SVG BK,93104,0.04987927163320006,0.009290924247324096,0.04058834738587596
78,EAST CAMBRIDGE SVG BK,8835,0.004733237722109926,0.0026274199914090397,0.0021058177307008864
79,EAST WEST BK,1467,0.0007859263993588298,0.0006669380592611643,0.00011898834009766552
80,EASTERN BK,25028,0.013408429395468843,0.015693114610850326,-0.0022846852153814833
81,EASTHAMPTON SVG BK,259,0.00013875592190452414,2.153494308689442e-05,0.00011722097881762972
82,EDISON NB,523,0.0002801905295601009,9.119656060279984e-06,0.0002710708734998209
83,"EMBRACE HOME LOANS, INC.",1646,0.0008818233492465125,0.002535055138347275,-0.0016532317891007626
84,EMIGRANT FUNDING CORP,300,0.00016072114506315537,6.603467973284953e-05,9.468646533030584e-05
85,"EMIGRANT MORTGAGE COMPANY, INC",1727,0.0009252180584135645,8.598283753965699e-05,0.0008392352208739075
86,ENTERPRISE B&TC,1154,0.0006182406713429377,0.0004082397470043499,0.00021000092433858778
87,"ENVOY MORTGAGE, LTD",2529,0.0013548792528823997,0.0016267513445040926,-0.0002718720916216929
88,EQUITABLE BANK,976,0.0005228794586054655,0.0005639016392607924,-4.1022180655326894e-05
89,"EQUITY LOANS, LLC",386,0.00020679453998125993,0.00013644609688659825,7.034844309466168e-05
90,EVERBANK,5314,0.0028469072162186923,0.0041212824280060685,-0.0012743752117873762
91,EVERETT CO-OP BK,10505,0.005627918762961491,0.0009842776780776756,0.004643641084883816
92,EVERETT CU,251,0.00013447002470283998,3.914651597577164e-05,9.532350872706835e-05
93,EVOLVE B&TC,375,0.0002009014313289442,0.0005942946803947657,-0.0003933932490658215
94,FAIRWAY INDP MORTGAGE CORP,33889,0.018155596283484243,0.017231563970097712,0.0009240323133865302
95,FARMINGTON BK,2216,0.0011871935248665077,0.000814927583130373,0.0003722659417361347
96,"FBC MORTGAGE, LLC",9370,0.0050198570974725526,0.005106118096511908,-8.626099903935504e-05
97,FEDERAL SVGS BK,209,0.00011196906439399824,0.0006237984242838551,-0.0005118293598898568
98,FIDELITY CO-OP BK,1834,0.0009825419334860898,0.0004828186551684369,0.0004997232783176529
99,FIFTH THIRD MTG CO,248,0.00013286281325220844,0.0006209038489377622,-0.0004880410356855538
100,FINANCE OF AMERICA MORTGAGE,2272,0.0012171948052782967,0.0013631531787999768,-0.00014595837352168002
101,FIRST CHOICE LOAN SERVICES INC,355,0.00019018668832473387,0.00011334180572049695,7.684488260423691e-05
102,FIRST COMMONS BK NA,13798,0.007392101198604726,0.0014188301612100608,0.005973271037394666
103,FIRST FSB OF BOSTON,2889,0.0015477446269581863,0.00333451592429702,-0.0017867712973388338
104,FIRST GUARANTY MORTGAGE CORP,382,0.00020465159138041784,0.000400968434237358,-0.00019631684285694018
105,FIRST HOME MORTGAGE CORPORATIO,3785,0.0020277651135468104,0.0040572181519726675,-0.002029453038425857
106,FIRST INTERNET BK IN,809,0.00043341135452030897,0.00017564492446501008,0.00025776643005529887
107,FIRST IPSWICH BK,400,0.00021429486008420716,0.0002318798973032567,-1.758503721904954e-05
108,FIRST MARINER BK,415,0.00022233091733736494,5.487487116960061e-05,0.00016745604616776434
109,FIRST NIAGARA BK NA,2832,0.0015172076093961867,0.0027706142850362275,-0.0012534066756400408
110,FIRST PRIORITY CU,373,0.0001998299570285232,0.00023636125792943634,-3.653130090091315e-05
111,FIRST REPUBLIC BK,76384,0.0409217464816802,0.029893343268352905,0.011028403213327292
112,FIRSTBANK,858,0.00045966247488062436,0.0007447602867889454,-0.000285097811908321
113,FIRSTRUST SVG BK,5326,0.0028533360620212186,0.001689316021261807,0.0011640200407594117
114,FLAGSTAR BK FSB,2131,0.0011416558670986137,0.0019631323866816475,-0.0008214765195830337
115,FRANKLIN AMERICAN MORTGAGE CO,1235,0.0006616353805099897,0.002993426837881845,-0.0023317914573718554
116,FREEDOM MORTGAGE CORPORATION,386,0.00020679453998125993,0.003951444091434125,-0.003744649551452865
117,GEORGETOWN BK,3589,0.0019227606321055488,0.0004148310089370188,0.00150792962316853
118,GLADEWATER NB,904,0.0004843063837903082,0.0007736886030489923,-0.0002893822192586841
119,GMH MORTGAGE SERVICES LLC,3359,0.0017995410875571297,0.0017811054466945293,1.8435640862600423e-05
120,GOLDMAN SACHS BK USA,2420,0.0012964839035094534,0.0016523142809942845,-0.00035583037748483106
121,GREAT PLAINS NB,292,0.00015643524786147122,0.00028192466382907615,-0.00012548941596760493
122,GREYLOCK FCU,200,0.00010714743004210358,5.597341482504541e-06,0.00010155008855959904
123,GUARANTEED RATE INC.,87398,0.046822355454098845,0.034185335892974934,0.01263701956112391
124,"GUIDANCE RESIDENTIAL, LLC",185,9.911137278894581e-05,0.0002480093081173274,-0.00014889793532838158
125,HANSCOM FCU,772,0.00041358907996251986,0.0008746151217428747,-0.00046102604178035485
126,HARBORONE BK,3486,0.0018675797056338654,0.006453263924903975,-0.00458568421927011
127,HARVARD UNIV EMPL CU,3883,0.002080267354267441,0.002001912721438937,7.83546328285041e-05
128,HAVERHILL BK,241,0.00012911265320073481,3.0985905963895865e-05,9.812674723683895e-05
129,HINGHAM INST FOR SVG,14156,0.007583895098380092,0.009748807705234024,-0.0021649126068539323
130,HOLBROOK CO-OP BK,750,0.0004018028626578884,9.508505639905691e-05,0.0003067178062588315
131,HOME POINT FINANCIAL CORP,603,0.0003230495015769423,0.0017403721454386707,-0.0014173226438617284
132,HOMEBRIDGE FINANCIAL SERVICES,196,0.0001050044814412615,0.00037798620347741734,-0.00027298172203615585
133,HOMESTEAD FUNDING CORP,392,0.000210008962882523,0.0002137800827897373,-3.7711199072143e-06
134,HUDSON CITY SVG BK FSB,1386,0.0007425316901917778,0.0004907177071671115,0.00025181398302466626
135,IDB-IIC FCU,360,0.00019286537407578645,6.277392316827522e-06,0.00018658798175895893
136,INLANTA MORTGAGE,357,0.00019125816262515488,0.00045097832636141727,-0.00025972016373626236
137,INSTITUTION SVG IN NEWBURYPORT,3221,0.0017256093608280783,0.0019921478889460944,-0.0002665385281180161
138,JEANNE D'ARC CU,8399,0.00449965632461814,0.0025754920071881728,0.0019241643174299672
139,JG WENTWORTH HOME LENDING LLC,530,0.0002839406896115745,0.00016586265477128723,0.00011807803484028726
140,JPMORGAN CHASE BK NA,39899,0.021375376556249454,0.032789522836926564,-0.01141414628067711
141,"KELLER MORTGAGE, LLC",417,0.00022340239163778596,7.731654870225898e-05,0.000146085842935527
142,KEYBANK NA,100174,0.05366693328518842,0.002572893864257041,0.05109403942093138
143,KS STATEBANK,534,0.0002860836382124166,0.00024743388048828485,3.864975772413173e-05
144,LAKE SUNAPEE BK FSB,326,0.00017465031096862885,0.0001008567698903622,7.379354107826665e-05
145,"LAKEVIEW LOAN SERVICING, LLC",1134,0.0006075259283387273,0.0008891228728750985,-0.00028159694453637116
146,LAND HOME FINANCIAL SERVICES,408,0.00021858075728589131,0.00010727365981423034,0.00011130709747166097
147,"LEADER MORTGAGE COMPANY, INC.",1541,0.0008255709484744081,0.0017011035690567384,-0.0008755326205823303
148,LOANDEPOT.COM,50219,0.026904183946421998,0.033806355769047336,-0.006902171822625338
149,LOWELL FIVE CENT SVG BK,1693,0.0009070029953064068,0.00029460150886889165,0.0006124014864375151
150,LUXURY MORTGAGE CORP.,275,0.00014732771630789242,0.0004080828121964293,-0.0002607550958885369
151,MANSFIELD CO-OP BK,3105,0.001663463851403658,0.001497105755960724,0.00016635809544293407
152,MANUFACTURERS & TRADERS TC,810,0.0004339470916705195,0.0028318886089288165,-0.002397941517258297
153,MASS BAY CU,65,3.4822914763683665e-05,0.00029590929893489736,-0.0002610863841712137
154,MB FNCL BK NA,1965,0.0010527235001636676,0.0017657083983174215,-0.0007129848981537539
155,MECHANICS CO-OP BK,1541,0.0008255709484744081,0.0007368437975893906,8.872715088501751e-05
156,MEETINGHOUSE BK,8471,0.004538229399433298,0.003644252923529817,0.0008939764759034806
157,MELROSE CO-OP BK,3050,0.0016339983081420796,0.0002838776303276446,0.001350120677814435
158,"MEMBERS MORTGAGE COMPANY, INC.",4506,0.0024140315988485936,0.001969496965002875,0.00044453463384571843
159,MEMBERS PLUS CU,314,0.00016822146516610263,0.0005909990494284312,-0.00042277758426232856
160,MERIDIAN BK,779,0.00041733924001399346,1.3583579485579558e-05,0.0004037556605284139
161,MERRIMACK MORTGAGE COMPANY,3779,0.0020245506906455472,0.005679592759055861,-0.003655042068410314
162,METRO CU,9599,0.005142540904870762,0.004766144990953057,0.0003763959139177044
163,MID-ISLAND MORTGAGE CORP.,817,0.00043769725172199315,0.0006676181100954871,-0.00022992085837349397
164,MIDDLESEX FED SVG FA,712,0.0003814448509498888,0.000479645084608263,-9.820023365837423e-05
165,MIDDLESEX SVG BK,4322,0.0023154559632098583,0.003977913762370082,-0.0016624577991602232
166,"MILEND, INC.",288,0.00015429229926062916,0.000591853472271555,-0.00043756117301092584
167,MILFORD FS&LA,263,0.0001408988705053662,0.0007684748799858494,-0.0006275760094804832
168,MILITARY FAMILY HOME LOANS,316,0.00016929293946652365,3.7734102704485434e-05,0.00013155883676203823
169,MORGAN STANLEY PRIV BK NA,9999,0.005356835764954968,0.004147211545714743,0.0012096242192402252
170,MORTGAGE EQUITY PARTNERS,1847,0.0009895065164388266,0.0012263060262931364,-0.0002367995098543098
171,"MORTGAGE FINANCIAL SERVICES,IN",7448,0.003990170294767938,0.003293730311438521,0.0006964399833294167
172,"MORTGAGE MASTER, INC.",15310,0.00820213576972303,0.008896808633032608,-0.0006946728633095787
173,"MORTGAGE NETWORK, INC",21366,0.011446559951397926,0.010447132726079323,0.000999427225318603
174,"MORTGAGE RESEARCH CENTER, LLC",549,0.0002941196954655743,0.0014611851221477663,-0.001167065426682192
175,MOUNTAINONE BK,14863,0.007962661263578927,0.0034697239799211326,0.004492937283657794
176,"MOVEMENT MORTGAGE, LLC",417,0.00022340239163778596,0.00037012202588050284,-0.00014671963424271687
177,MSA MORTGAGE LLC,35567,0.01905456322153749,0.008754625697056465,0.010299937524481025
178,MUTUAL FIRST FCU,3162,0.0016940008689656577,0.000447700132595963,0.0012463007363696947
179,MUTUALONE BK,4560,0.002442961404959962,0.0012772052156620798,0.001165756189297882
180,NATIONS LENDING CORPORATION,587,0.000314477707173574,0.00026804465192853524,4.643305524503876e-05
181,NATIONSTAR MORTGAGE LLC,3593,0.001924903580706391,0.002609913041725443,-0.0006850094610190522
182,NAVEO CU,922,0.0004939496524940975,0.00010342003841973344,0.0003905296140743641
183,NAVY FCU,1742,0.0009332541156667222,0.0015077250112966905,-0.0005744708956299683
184,NE MOVES MORTGAGE,2705,0.001449168991319451,0.004332150498248834,-0.0028829815069293828
185,NEEDHAM BK,16066,0.008607153055282181,0.017375821932978583,-0.008768668877696402
186,NEW ENGLAND REGIONAL MORTGAGE,470,0.0002517964605989434,5.900748777817872e-05,0.0001927889728207647
187,NEW FED MORTGAGE CORP,6361,0.0034078240124891046,0.0033057445428448943,0.00010207946964421039
188,NEW PENN FINANCIAL LLC,3583,0.0019195462092042857,0.002434233242858673,-0.0005146870336543872
189,NEW YORK CMNTY BK,2243,0.0012016584279221916,0.0017760137840375468,-0.0005743553561153552
190,"NEWDAY FINANCIAL, LLC",1645,0.0008812876120963019,0.000534153774559382,0.00034713383753691993
191,"NFC MORTGAGE COMPANY, LLC",565,0.0003026914898689426,0.0005558805268559572,-0.0002531890369870146
192,"NFM, INC",202,0.00010821890434252461,0.00037432439129260123,-0.0002661054869500766
193,NORCOM MORTGAGE,1237,0.0006627068548104107,0.001220464563998311,-0.0005577577091879003
194,NORTH AMER SVG BK FSB,752,0.00040287433695830946,0.000540779910893811,-0.00013790557393550157
195,NORTH EASTON SVG BK,450,0.00024108171759473307,0.0009286355700693516,-0.0006875538524746185
196,NORTH SHORE BK A CO-OP BK,1968,0.0010543307116142992,0.00021827888061679704,0.0008360518309975021
197,NORTHEAST BK,813,0.00043555430312115106,0.0002610000227729844,0.00017455428034816666
198,NORTHEAST CMNTY BK,300,0.00016072114506315537,0.0001964649423158214,-3.574379725266604e-05
199,NORTHERN B&TC,4106,0.0021997367387643863,0.0016735353544653376,0.0005262013842990488
200,NORTHMARK BK,2781,0.0014898850147354503,0.00020577640758578225,0.0012841086071496682
201,"NORTHPOINT MORTGAGE, INC.",276,0.00014786345345810294,0.0006809226943669855,-0.0005330592409088826
202,NORTHPOINTE BK,641,0.000343407513284942,0.0001769178401292557,0.0001664896731556863
203,NORWOOD CO-OP BK,286,0.0001532208249602081,0.0031829866486491557,-0.0030297658236889476
204,NYCB MORTGAGE COMPANY LLC,616,0.00033001408452967905,0.0012542404221030194,-0.0009242263375733404
205,"OCWEN LOAN SERVICING, LLC",5579,0.0029888775610244795,0.005064617558417326,-0.0020757399973928463
206,OPTIMA B&TC,244,0.00013071986465136638,1.2659407838935506e-05,0.00011806045681243088
207,PACIFIC UNION FINANCIAL LLC,3876,0.0020765171942159675,0.0025794328145870697,-0.0005029156203711022
208,PARAMOUNT RESIDENTIAL MORTGAGE,323,0.00017304309951799728,0.00028766150291862117,-0.00011461840340062389
209,PATHFINDER BK,660,0.0003535865191389418,1.1508552580850459e-05,0.00034207796655809136
210,PATRIOT COMNTY BK,4352,0.002331528077716174,0.0023532200075698376,-2.1691929853663583e-05
211,PENTAGON FCU,388,0.00020786601428168095,0.00028780100052566183,-7.993498624398089e-05
212,PEOPLES BK,221,0.00011839791019652446,0.0006528488009500624,-0.0005344508907535379
213,PEOPLES UNITED BK,16958,0.009085030593269964,0.008734084674419735,0.0003509459188502286
214,PEOPLES UNITED BK NA,11979,0.006417595322371794,0.006051981621050775,0.00036561370132101936
215,PEOPLESBANK,7500,0.004018028626578884,0.0001941283573978912,0.003823900269180993
216,PHH HOME LOANS LLC,3636,0.0019479402781654432,0.002406804525874313,-0.0004588642477088699
217,PHH MORTGAGE CO,1374,0.0007361028443892516,0.0011720414571543387,-0.000435938612765087
218,PILGRIM BK,2913,0.0015606023185632386,0.0013658908193381488,0.00019471149922508984
219,"PLAZA HOME MORTGAGE, INC.",1201,0.000643420317402832,0.002399812208321402,-0.0017563918909185702
220,PMAC LENDING SERVICES INC,2458,0.001316841915217453,0.0011182128180375428,0.00019862909717991025
221,PNC BK NA,19037,0.01019882812855763,0.006036096331049025,0.0041627317975086045
222,"POLI MORTGAGE GROUP, INC",3292,0.001763646698493025,0.004723266913988949,-0.002959620215495924
223,PREMIA MORTGAGE LLC,270,0.00014464903055683983,0.00012654176678671483,1.8107263770125e-05
224,PRESIDENTIAL BK FSB,1459,0.0007816405021571456,0.00010821526866175448,0.0006734252334953912
225,PRIMARY RESIDENTIAL MORTGAGE,1265,0.0006777074950163051,0.0013880186272549658,-0.0007103111322386607
226,PRIMELENDING A PLAINSCAPITAL C,18900,0.010125432138978789,0.0046617135948822785,0.00546371854409651
227,PRIVATE BK OF BUCKHEAD,236,0.00012643396744968223,4.279089095970762e-05,8.364307648997462e-05
228,"PROSPECT MORTGAGE, LLC",41607,0.022290415608809018,0.013467761597334087,0.008822654011474931
229,PROVINCE MORTGAGE ASSOCIATES,353,0.00018911521402431282,0.0004293038856674823,-0.00024018867164316948
230,"QUICKEN LOANS, INC.",20231,0.010838498285908988,0.029287470286573768,-0.01844897200066478
231,QUINCY CU,1460,0.0007821762393073561,0.002906171084677942,-0.0021239948453705857
232,QUORUM FCU,1378,0.0007382457929900937,6.190206312427141e-05,0.0006763437298658223
233,RADIUS FINANCIAL GROUP INC.,4391,0.002352421826574384,0.010516567659983787,-0.008164145833409403
234,RANDOLPH SVG BK,4904,0.00262725498463238,0.005758112474618846,-0.0031308574899864662
235,RAYMOND JAMES BK NA,535,0.0002866193753626271,0.00010125782551060395,0.00018536154985202317
236,RESIDENTIAL MORTGAGE SERVICES,25582,0.01370522777668547,0.01981265331876839,-0.00610742554208292
237,RIVER WKS CU,2194,0.0011754073075618762,0.0004430792743627427,0.0007323280331991335
238,ROCKLAND FCU,780,0.000417874977164204,0.004184439969593706,-0.0037665649924295023
239,ROCKLAND TC,10077,0.005398623262671389,0.015256260417201769,-0.00985763715453038
240,ROUNDPOINT MORTGAGE COMPANY,618,0.0003310855588301001,0.00027353737020575935,5.754818862434074e-05
241,RTN FCU,15,8.036057253157768e-06,0.0006408694439454499,-0.0006328333866922922
242,SAGE BK,13132,0.007035300256564521,0.005778287316037095,0.001257012940527426
243,SALEM FIVE CENTS SVG BK,1775,0.0009509334416236693,0.0006405032627269683,0.00031043017889670105
244,"SALEM FIVE MORTGAGE CO., LLC",19676,0.01054116416754215,0.013622168011127166,-0.003081003843585015
245,SANTANDER BK NA,31259,0.016746607578430578,0.02161700255423606,-0.004870394975805482
246,SAVINGS BK,808,0.00043287561737009845,0.00023524527707311142,0.00019763034029698703
247,SCITUATE FSB,1114,0.000596811185334517,0.0006396662770847246,-4.2855091750207647e-05
248,SHAMROCK FINANCIAL CORP,248,0.00013286281325220844,0.0009795696338400547,-0.0008467068205878462
249,SIERRA PACIFIC MORTGAGE,2997,0.001605604239180922,0.002923172355536017,-0.0013175681163550951
250,SILICON VALLEY BK,719,0.0003851950110013624,0.0007829651939171929,-0.0003977701829158305
251,SIMSBURY B&TC,568,0.0003042987013195742,9.299259229344772e-05,0.00021130610902612648
252,"SIRVA MORTGAGE, INC.",486,0.0002603682550023117,0.00010690747859574874,0.00015346077640656297
253,SOUTH SHORE BK,3959,0.0021209833776834404,0.0019614584153971604,0.00015952496228628004
254,SOUTHBRIDGE SVG BK,2141,0.001147013238600719,0.0002723865149476743,0.0008746267236530447
255,ST ANNES CU OF FALL RIVER,490,0.00026251120360315375,0.00041352321887101306,-0.0001510120152678593
256,"STEARNS LENDING, INC.",4884,0.0026165402416281694,0.0066287519145610645,-0.004012211672932895
257,STEPSTONE MORTGAGE COMPANY,205,0.00010982611579315617,4.027993403297661e-05,6.954618176017955e-05
258,STIFEL B&T,950,0.000508950292699992,0.0003265638980820718,0.00018238639461792025
259,STONEHAMBK,3538,0.0018954380374448124,0.0007939157560698808,0.0011015222813749316
260,SUNTRUST MTG,788,0.0004221608743658881,0.0007859469552676861,-0.00036378608090179796
261,T D BK NA,8978,0.0048098481345900295,0.004318061239937733,0.0004917868946522968
262,THIRD FS&LA,200,0.00010714743004210358,0.0003520570857687436,-0.00024490965572664
263,TIAA-CREF TC FSB,321,0.00017197162521757626,0.0002773909916002562,-0.00010541936638267993
264,"TOTAL MORTGAGE SERVICES, LLC",308,0.00016500704226483952,0.00033883968750164563,-0.0001738326452368061
265,TREMONT CU,120,6.428845802526215e-05,0.000407577133370907,-0.00034328867534564483
266,U S BK NA,4203,0.0022517032423348066,0.00389095444158114,-0.0016392511992463334
267,UBS BK USA,8423,0.0045125140162231925,0.001378027111150682,0.0031344869050725106
268,UNIBANK FOR SVG,1930,0.0010339726999062996,0.0007190055410890724,0.00031496715881722715
269,UNION YES FCU,72306,0.03873701038312171,0.040149189900777794,-0.0014121795176560842
270,UNITED BK,2324,0.0012450531370892437,0.0013375204935062645,-9.246735641702084e-05
271,UNITED SHORE FINANCIAL SERVICE,12388,0.006636711816807896,0.007256316774235016,-0.0006196049574271204
272,US MORTGAGE CORPORATION,268,0.0001435775562564188,2.455157883914765e-05,0.00011902597741727116
273,USAA FSB,1316,0.0007050300896770416,0.002586808750559342,-0.0018817786608823005
274,USALLIANCE FCU,3282,0.0017582893269909197,0.0006805042015458636,0.0010777851254450562
275,VANGUARD FUNDING LLC,333,0.00017840047102010248,5.5363112794242735e-05,0.00012303735822585975
276,VILLAGE MORTGAGE COMPANY,3011,0.0016131045592838694,0.0017394130993902664,-0.000126308540106397
277,WAKEFIELD CO-OP BK,1280,0.000685743552269463,0.0004719552790201493,0.00021378827324931366
278,"WALKER & DUNLOP, LLC",23668,0.012679826871182538,0.003966562144597151,0.008713264726585387
279,WALPOLE CO-OP BK,450,0.00024108171759473307,0.002566721095145493,-0.00232563937755076
280,WASHINGTON TC,37,1.9822274557789164e-05,7.198076523295559e-05,-5.215849067516642e-05
281,WASHINGTON TC OF WESTERLY,653,0.0003498363590874682,0.00017240160510131593,0.0001774347539861523
282,WASHINGTON TR MTG CO LLC,23149,0.01240177929022328,0.00765850581253398,0.0047432734776893
283,"WATERMARK CAPITAL, INC.",413,0.0002212594430369439,0.00018153869836247594,3.9720744674467956e-05
